#2Awesome	group interest	0.899	0.857	1.075	71.671	0.052	0.013	0.016	0.984	8.055	7.702	1.750	7.322	1.000	0.044	0.121	0.829	0.187
#3wordsbetterthanIloveyou	group interest	0.820	0.832	1.028	76.052	0.575	0.041	0.028	0.990	8.427	8.456	1.289	6.667	1.000	0.007	0.100	0.893	0.228
#4HSepang	group interest	0.661	1.000	1.177	51.587	0.718	0.077	0.011	0.892	9.095	8.438	2.236	7.894	1.000	0.055	0.124	0.820	0.082
#60daysinjail	group interest	0.503	0.592	1.803	74.293	1.758	0.000	0.433	0.962	6.267	6.555	3.453	8.024	1.000	0.007	0.077	0.917	0.156
#7YearsOfBaby	commemoratives	0.080	0.411	1.115	72.392	0.920	0.072	0.016	0.973	7.717	5.440	1.992	9.681	1.000	0.132	0.121	0.747	-0.048
#80sSongsForCountries	group interest	0.869	0.900	1.819	78.597	1.638	0.027	0.023	0.991	7.626	7.295	3.131	7.171	1.000	0.041	0.110	0.849	0.167
MBaye Niang	news	0.661	0.696	1.285	96.967	65.404	0.076	0.173	0.984	9.243	8.658	2.991	9.077	1.000	0.093	0.061	0.846	-0.113
#MCAwards16	live events	0.900	0.907	0.555	100.819	75.511	0.000	0.087	0.000	9.097	8.897	2.060	6.308	1.000	0.000	0.094	0.906	0.255
#MCFCvTHFC	live events	0.425	0.719	1.807	80.779	61.410	0.095	0.362	0.912	7.425	7.118	4.278	9.142	1.000	0.012	0.216	0.772	0.437
#MCITOT	live events	0.237	0.289	1.766	88.688	63.807	0.128	0.073	0.969	9.411	7.442	4.291	9.730	1.000	0.080	0.086	0.834	0.015
Mel Gibson	group interest	0.330	0.383	1.356	72.663	80.997	0.066	0.069	0.983	9.119	7.564	2.976	8.687	1.000	0.046	0.079	0.875	0.076
Mens March	group interest	0.418	0.496	0.414	87.348	100.680	0.033	0.508	0.996	8.808	7.564	4.912	8.453	1.000	0.075	0.121	0.804	0.107
Mexican President	news	0.932	0.932	0.173	104.997	61.589	0.276	0.028	0.000	9.586	9.468	3.187	7.328	1.000	0.071	0.094	0.835	0.033
Michael Ballack	news	0.617	0.630	0.237	94.536	64.016	0.021	0.552	0.966	9.555	8.836	6.091	7.413	1.000	0.108	0.016	0.876	-0.167
Michael Bowditch	news	0.145	0.211	0.592	84.888	67.378	0.000	0.915	0.959	8.619	6.563	5.082	7.211	1.000	0.025	0.132	0.843	0.277
Michael Fallon	news	0.271	0.375	0.312	108.521	512.354	0.062	0.604	0.938	5.476	4.393	3.549	7.009	1.000	0.146	0.036	0.818	-0.345
Michael Flatley	group interest	0.801	0.819	0.431	107.040	61.975	0.116	0.295	0.844	9.279	8.917	4.561	8.567	1.000	0.066	0.060	0.875	-0.027
Michelle Obama	news	0.746	0.774	0.127	83.754	62.472	0.033	0.414	0.906	9.416	8.989	5.428	7.994	1.000	0.107	0.064	0.829	-0.109
Michelle ONeill	news	0.881	0.887	0.148	83.238	71.584	0.151	0.189	0.948	9.364	9.179	4.479	8.226	1.000	0.041	0.074	0.885	0.072
Micro Machines	group interest	0.633	0.856	0.239	100.566	75.373	0.061	0.459	0.939	8.919	8.264	6.100	8.237	1.000	0.032	0.079	0.889	0.110
Middlesbrough 1-2 West Ham	live events	0.401	0.408	0.329	81.866	89.375	0.043	0.744	1.267	8.863	7.626	5.401	6.858	1.000	0.015	0.036	0.949	0.046
Middlesbrough 1-3 West Ham	live events	0.685	0.818	0.551	101.610	63.597	0.003	0.103	1.008	9.173	8.824	4.757	7.073	1.000	0.000	0.071	0.929	0.205
#midsomermurders	live events	0.340	0.412	0.476	88.132	99.264	0.004	0.672	0.988	8.724	7.142	4.942	7.104	1.000	0.032	0.151	0.817	0.280
#MIDWHU	live events	0.534	0.577	2.223	96.018	63.038	0.116	0.046	0.972	8.437	7.467	3.943	8.736	1.000	0.058	0.082	0.860	0.049
Miguel Ferrer	news	0.592	0.622	1.982	86.824	73.164	0.038	0.032	0.988	8.275	8.091	3.394	8.549	1.000	0.042	0.064	0.894	0.082
Mikael Lustig	news	0.748	0.765	0.197	92.232	80.526	0.010	0.281	0.900	9.165	8.743	4.844	8.155	1.000	0.125	0.172	0.702	0.201
Mike Dean	live events	0.780	0.808	0.181	83.394	65.533	0.000	0.661	0.969	9.360	9.015	5.452	6.666	1.000	0.005	0.127	0.868	0.281
#MilanNapoli	live events	0.904	0.914	0.055	111.856	62.917	0.020	0.048	1.005	9.369	9.217	3.985	7.189	1.000	0.117	0.114	0.769	-0.011
Mirjana Lucic-Baroni	live events	0.900	0.909	2.064	87.073	227.755	0.000	0.064	0.982	7.676	7.497	2.895	6.751	1.000	0.009	0.078	0.913	0.157
Mischa Zverev	live events	0.695	0.712	0.330	110.253	107.747	0.047	0.197	0.940	8.564	8.030	2.807	7.858	1.000	0.077	0.202	0.721	0.344
#MK50	commemoratives	0.518	0.558	1.178	99.785	83.066	0.119	0.112	0.990	8.763	7.809	3.641	8.177	1.000	0.043	0.082	0.875	0.106
#mondaymotivation	group interest	0.864	0.885	1.673	81.151	64.847	0.036	0.309	0.982	8.547	8.130	3.642	8.318	1.000	0.010	0.230	0.760	0.503
#monkigras	live events	0.544	0.559	2.378	89.441	79.416	0.031	0.322	0.906	9.006	8.114	6.117	9.558	1.000	0.045	0.138	0.817	0.197
#MostActiveCity	live events	0.299	0.373	1.175	83.964	64.586	0.066	0.147	0.947	6.787	6.714	2.840	9.762	1.000	0.026	0.122	0.851	0.233
#MOTD	group interest	0.490	0.626	1.260	84.111	64.601	0.040	0.220	0.848	7.279	6.786	3.994	8.947	1.000	0.008	0.325	0.667	0.646
#MOTD2	news	0.349	0.388	1.342	75.041	65.500	0.089	0.171	0.990	9.354	7.879	3.225	9.159	1.000	0.074	0.120	0.806	0.095
#MotoGP	group interest	0.788	0.808	1.134	58.152	64.894	0.088	0.020	0.985	9.336	9.033	2.234	7.619	1.000	0.024	0.045	0.931	0.054
Mr Big Shot	live events	0.884	0.896	2.197	89.972	103.767	0.020	0.751	0.992	8.570	8.362	3.527	6.751	1.000	0.004	0.018	0.978	0.036
Mrs Browns Boys	live events	0.477	0.530	0.555	79.575	65.354	0.073	0.151	0.910	9.342	8.482	4.942	8.559	1.000	0.021	0.163	0.816	0.366
#MSALDN	live events	1.019	0.786	0.391	90.909	32.693	0.059	0.095	0.999	10.426	10.097	2.918	7.566	1.000	0.033	0.340	0.627	0.648
#MSFTBurnsSupper	live events	0.582	0.693	1.565	91.173	40.387	0.012	0.217	0.945	7.312	6.897	4.025	8.814	1.000	0.010	0.133	0.857	0.306
Munster v Toulouse	group interest	0.527	0.655	1.209	76.691	238.545	0.036	0.218	0.945	6.206	5.370	2.443	7.658	1.000	0.006	0.208	0.786	0.433
#MUNvR92	live events	0.655	0.732	0.125	107.417	156.220	0.048	0.048	0.982	8.101	7.512	3.868	6.148	1.000	0.018	0.050	0.932	0.092
#Muskedragons	live events	0.306	0.371	1.292	66.711	73.961	0.062	0.053	0.994	8.061	6.900	2.674	9.118	1.000	0.066	0.089	0.846	0.054
#MyCookingShowWouldBeAbout	group interest	0.034	0.083	1.138	78.069	181.752	0.131	0.062	1.000	3.098	2.371	2.025	9.273	1.000	0.106	0.096	0.798	-0.004
#MyDayOffIn3Words	group interest	0.254	0.311	1.189	82.273	71.373	0.032	0.054	1.000	8.942	6.592	2.527	9.722	1.000	0.036	0.091	0.873	0.099
#MyFirstWordsAsPresident	group interest	0.441	0.459	1.116	41.438	68.170	0.036	0.041	0.979	8.466	6.875	2.025	8.100	1.000	0.068	0.065	0.867	0.006
#MyMumsHotterThanMe	group interest	0.481	0.503	1.272	78.169	70.164	0.135	0.026	0.995	9.045	7.851	2.853	9.283	1.000	0.096	0.095	0.809	-0.004
Nathan Holland	news	0.357	0.989	1.155	92.283	72.460	0.104	0.063	0.946	8.812	7.208	2.519	9.548	1.000	0.102	0.075	0.821	-0.049
#NathanielMGCup	group interest	0.439	0.782	0.199	90.950	82.875	0.025	0.445	0.944	9.062	7.964	5.563	7.325	1.000	0.008	0.095	0.898	0.216
National Television Awards	live events	0.547	0.634	1.241	89.673	69.848	0.005	0.257	0.971	6.605	6.469	2.837	8.510	1.000	0.008	0.136	0.856	0.323
#NationalCheeseLoversDay	commemoratives	0.495	0.540	0.561	82.341	67.475	0.068	0.770	0.740	9.063	8.092	5.042	8.420	1.000	0.022	0.281	0.697	0.574
#NationalChocolateCakeDay	commemoratives	0.613	0.605	1.446	91.167	72.277	0.169	0.277	0.949	9.380	8.607	4.059	9.035	1.000	0.023	0.177	0.800	0.326
#NationalComplimentDay	commemoratives	0.568	0.576	1.563	84.619	72.560	0.185	0.306	0.917	9.196	8.123	4.504	8.860	1.000	0.019	0.203	0.778	0.333
#NationalHuggingDay	commemoratives	0.976	0.883	1.218	83.949	72.287	0.141	0.037	0.840	9.431	9.263	3.395	8.778	1.000	0.014	0.255	0.731	0.459
#Nationalpeanutbutterday	commemoratives	0.681	0.678	1.672	75.435	79.119	0.084	0.119	0.948	8.881	8.205	4.577	8.592	1.000	0.012	0.281	0.708	0.504
#NationalPieDay	commemoratives	0.630	0.638	1.434	92.444	73.128	0.154	0.330	0.960	9.346	8.654	3.958	8.658	1.000	0.012	0.215	0.773	0.448
#NationalPopcornDay	commemoratives	0.767	0.753	1.779	81.209	80.465	0.186	0.381	0.968	9.219	8.723	5.267	9.222	1.000	0.024	0.229	0.747	0.428
Nazanin Zaghari-Ratcliffe	news	0.989	0.647	1.527	99.222	74.439	0.201	0.179	0.928	9.109	8.419	3.818	8.325	1.000	0.019	0.177	0.803	0.350
#NBAAllStar	live events	0.332	0.355	0.312	71.922	70.128	0.005	0.846	0.924	9.512	7.741	5.656	5.624	1.000	0.201	0.012	0.787	-0.324
Neil Oliver	live events	0.866	0.953	1.249	67.775	73.500	0.029	0.042	0.995	9.040	8.769	2.497	7.250	1.000	0.013	0.053	0.933	0.094
Neon Wolf	live events	0.670	0.695	0.163	110.388	70.280	0.028	0.110	1.032	8.983	8.379	4.797	8.374	1.000	0.101	0.087	0.812	-0.080
Nesta Carter	news	0.355	0.406	0.380	84.970	71.063	0.055	0.169	0.965	9.167	7.672	4.996	8.836	1.000	0.014	0.200	0.786	0.427
Newcastle 2-0 Birmingham	live events	0.841	0.974	0.097	107.477	80.168	0.011	0.170	0.571	9.310	9.057	4.600	6.742	1.000	0.187	0.043	0.770	-0.374
Newcastle 3-1 Birmingham	live events	0.622	0.655	1.440	81.562	76.918	0.016	0.367	0.997	9.160	8.700	4.120	6.818	1.000	0.002	0.098	0.900	0.196
#NewEditionBET	live events	0.452	0.585	0.977	75.796	73.953	0.003	0.611	0.927	9.241	8.067	4.151	7.127	1.000	0.004	0.181	0.815	0.377
#NewHopeClubLive	group interest	0.751	0.758	1.107	74.542	72.333	0.122	0.059	0.980	9.553	9.087	2.141	9.254	1.000	0.041	0.128	0.830	0.189
#NewMusicFriday	group interest	0.124	0.193	1.003	63.394	75.317	0.590	0.000	0.997	7.476	5.512	1.027	8.711	1.000	0.016	0.107	0.877	0.149
#newtanavideo	group interest	0.651	0.692	3.378	85.270	83.871	0.044	0.589	0.985	8.959	8.331	6.380	9.013	1.000	0.013	0.080	0.906	0.166
#NFLPlayoffs	live events	0.561	0.694	1.010	75.520	73.015	0.008	0.367	0.974	9.032	8.087	1.301	7.920	1.000	0.076	0.180	0.743	0.259
#NHCPerfume	group interest	0.644	0.672	2.392	79.720	80.364	0.059	0.297	0.994	9.350	8.647	4.270	8.385	1.000	0.041	0.076	0.883	0.077
NHS to Trump	news	0.578	0.361	1.145	54.723	345.747	0.108	0.048	0.988	6.646	5.482	1.998	7.489	1.000	0.031	0.144	0.825	0.174
Niall Keown	news	0.820	0.848	0.318	105.435	71.828	0.207	0.395	0.715	9.494	9.218	4.824	8.870	1.000	0.076	0.072	0.852	0.018
Niall Quinn	live events	0.606	0.960	0.505	90.354	290.212	0.000	0.485	0.848	7.367	6.682	3.661	6.570	1.000	0.000	0.061	0.939	0.111
Nicola Sturgeon	news	0.188	0.245	0.188	78.323	71.963	0.107	0.000	0.998	9.479	7.139	4.483	8.910	1.000	0.158	0.060	0.782	-0.157
Nicole Cooke	news	0.840	0.886	0.236	97.340	73.094	0.046	0.373	0.832	9.220	8.921	4.783	8.525	1.000	0.089	0.083	0.828	-0.024
Nigel Clough	news	0.407	0.470	0.174	86.033	72.750	0.023	0.727	0.952	9.261	7.799	5.866	7.808	1.000	0.033	0.048	0.919	0.056
Niger Delta	news	0.734	0.823	0.706	103.328	75.060	0.055	0.068	0.995	9.171	8.708	3.113	7.620	1.000	0.021	0.034	0.945	0.026
Nina Dobrev	news	0.830	0.930	0.090	97.977	72.238	0.005	0.243	0.942	9.508	9.255	5.073	6.243	1.000	0.103	0.032	0.865	-0.164
#NinjaWarriorUK	live events	0.700	0.745	0.445	64.664	262.091	0.027	0.245	0.936	7.502	6.952	4.659	7.064	1.000	0.008	0.239	0.753	0.437
Nocturnal Animals	group interest	0.221	0.253	1.387	73.892	76.163	0.105	0.066	0.984	8.183	6.157	3.653	9.713	1.000	0.056	0.141	0.803	0.166
#NoDAPL	news	0.770	0.796	0.055	100.512	75.587	0.037	0.154	0.990	9.509	9.161	4.523	6.490	1.000	0.033	0.147	0.820	0.335
#nogutsnoglory	group interest	0.809	0.815	2.573	97.575	78.191	0.030	0.196	0.989	9.262	8.914	4.997	8.870	1.000	0.080	0.074	0.846	0.010
#noisycelebs	group interest	0.318	0.406	2.031	85.948	151.776	0.172	0.214	0.833	7.927	6.800	5.495	9.422	1.000	0.038	0.119	0.842	0.193
#NoKXL	news	0.289	0.321	1.007	30.821	104.111	0.004	0.004	0.993	7.170	5.349	1.129	7.715	1.000	0.025	0.019	0.956	-0.005
#NoOffence	live events	0.855	0.871	2.741	105.269	77.185	0.013	0.211	0.937	9.106	8.868	4.465	8.488	1.000	0.073	0.046	0.881	-0.072
#NorthernDigitalAwards	live events	0.453	0.479	2.223	83.798	76.005	0.062	0.057	0.992	9.014	8.091	3.900	8.435	1.000	0.034	0.157	0.809	0.226
#NotGoingOut	live events	0.503	0.993	1.343	100.810	98.407	0.127	0.287	0.903	7.284	6.167	3.694	8.402	1.000	0.004	0.195	0.801	0.452
Notification of Withdrawal	news	0.213	0.252	1.599	79.602	76.131	0.103	0.075	0.969	8.821	5.794	4.417	9.643	1.000	0.053	0.177	0.769	0.239
Novak Djokovic	live events	0.807	0.827	0.471	103.842	74.283	0.145	0.288	0.922	9.327	8.935	4.871	8.184	1.000	0.044	0.063	0.893	-0.001
#NTAs	live events	0.728	0.763	0.905	95.025	104.912	0.085	0.470	0.936	8.954	8.444	4.038	7.458	1.000	0.099	0.121	0.780	0.064
#NTAs2017	live events	0.722	0.734	1.539	79.980	25.817	0.063	0.266	0.981	10.526	10.029	4.257	9.562	1.000	0.020	0.208	0.772	0.420
#NudeActionMovies	group interest	0.386	0.419	1.797	76.350	77.859	0.049	0.118	1.046	9.368	7.987	4.279	8.917	1.000	0.015	0.192	0.793	0.377
Number 7	group interest	0.369	0.398	1.013	42.373	96.468	0.019	0.029	1.000	7.244	5.799	1.171	8.201	1.000	0.125	0.029	0.846	-0.108
#NVconf17	live events	0.579	0.680	0.409	84.703	77.160	0.310	0.137	1.076	9.436	8.542	3.707	8.482	1.000	0.039	0.188	0.773	0.207
#NZvBAN	live events	0.612	0.697	1.121	93.093	78.213	0.039	0.100	0.964	7.243	7.137	2.155	9.372	1.000	0.018	0.147	0.835	0.319
#oceanrescue	news	0.182	0.264	1.558	84.033	92.436	0.033	0.264	0.976	7.624	5.330	3.809	7.982	1.000	0.070	0.032	0.898	-0.129
#ODEONScreenUnseen	group interest	0.833	0.861	1.195	85.238	77.299	0.099	0.529	0.848	9.218	8.980	3.140	8.446	1.000	0.026	0.085	0.889	0.135
#ODIFridays	live events	0.132	0.178	1.442	100.056	155.096	0.132	0.061	0.995	7.727	4.580	2.946	9.183	1.000	0.038	0.168	0.794	0.273
Olivier Giroud	live events	0.447	0.497	1.851	100.907	189.944	0.248	0.410	1.006	6.535	6.088	4.305	8.651	1.000	0.028	0.179	0.792	0.328
#OLOM	live events	0.739	0.765	0.484	85.984	98.655	0.013	0.152	0.974	9.169	8.747	3.503	7.396	1.000	0.037	0.021	0.941	-0.021
#OneFactAboutMe	group interest	0.875	0.875	1.375	39.750	3823.000	0.000	0.125	0.875	3.807	3.585	2.771	5.520	1.000	0.000	0.050	0.950	0.116
#oneshow	live events	0.321	0.365	1.116	69.715	78.684	0.013	0.039	0.997	8.680	7.045	2.025	9.658	1.000	0.080	0.125	0.795	0.078
Oriol Romeu	news	0.148	0.249	1.641	79.557	129.359	0.181	0.059	0.983	8.579	5.936	4.246	9.803	1.000	0.061	0.157	0.782	0.186
#OscarNoms	live events	0.527	0.558	0.544	88.031	135.659	0.000	0.447	0.845	8.644	7.791	4.417	6.566	1.000	0.007	0.024	0.969	0.026
#OurPerfectWedding	group interest	0.815	0.835	1.782	82.244	90.685	0.050	0.241	0.988	8.910	8.455	3.627	8.466	1.000	0.019	0.224	0.757	0.446
Owen Smith	news	0.514	0.560	1.223	81.611	83.929	0.120	0.014	0.891	8.847	7.751	2.152	9.403	1.000	0.026	0.135	0.838	0.209
#PalermoInter	live events	0.463	0.785	0.163	92.823	77.255	0.120	0.765	0.975	9.553	8.477	3.928	7.293	1.000	0.027	0.040	0.933	0.038
#PapaPennyAhee	live events	0.490	0.571	1.918	86.163	630.796	0.102	0.082	1.000	5.443	5.502	3.060	7.414	1.000	0.096	0.121	0.783	-0.024
Papua New Guinea	news	0.932	0.857	1.176	94.986	83.592	0.065	0.011	0.973	8.502	8.251	2.087	8.693	1.000	0.033	0.142	0.825	0.257
Paris Jackson	group interest	0.752	0.900	0.671	90.389	96.966	0.003	0.489	0.903	9.160	8.783	4.586	6.990	1.000	0.099	0.031	0.870	-0.158
#parliamentaryfilms	group interest	0.557	0.576	0.157	88.005	82.589	0.011	0.696	0.925	9.341	8.436	5.836	7.211	1.000	0.178	0.040	0.782	-0.395
Pascal Lamy	news	0.195	0.238	1.032	46.852	111.834	0.018	0.014	1.000	6.709	4.855	1.307	8.394	1.000	0.090	0.039	0.871	-0.050
#PassionPassport	group interest	0.751	0.780	0.643	109.513	111.859	0.072	0.079	1.007	8.633	8.276	3.236	7.786	1.000	0.055	0.065	0.880	0.003
Patrice Evra	news	0.224	0.917	1.432	88.974	81.141	0.128	0.229	0.865	6.098	5.929	3.043	9.771	1.000	0.013	0.168	0.819	0.334
Patrick Bamford	news	0.923	0.923	0.410	92.795	798.923	0.000	0.103	1.000	6.195	6.072	2.968	6.427	1.000	0.003	0.090	0.907	0.191
Patrick Roberts	live events	0.679	0.708	0.373	84.548	81.483	0.026	0.384	0.504	9.228	8.605	4.065	8.509	1.000	0.008	0.139	0.854	0.275
Patrick Stewart	group interest	0.505	0.972	0.203	86.541	79.246	0.084	0.241	0.949	9.316	8.474	5.725	8.713	1.000	0.021	0.074	0.905	0.103
#Patriots	live events	0.541	0.964	0.197	80.833	85.377	0.101	0.732	0.913	9.473	8.612	4.644	7.429	1.000	0.057	0.054	0.890	-0.022
Paul Caddis	news	0.590	0.566	1.931	69.819	108.712	0.135	0.090	0.983	8.998	7.971	4.415	8.681	1.000	0.038	0.079	0.884	0.096
Paul Nuttall	news	0.739	0.789	0.845	106.422	103.347	0.026	0.178	0.970	8.847	8.508	3.193	7.578	1.000	0.038	0.149	0.813	0.272
Paulo Alves	live events	0.808	0.851	0.376	103.644	79.189	0.040	0.354	0.934	9.216	8.920	4.597	7.924	1.000	0.086	0.046	0.868	-0.104
PENALTY SOUTHAMPTON	live events	0.615	0.650	0.437	97.199	109.664	0.150	0.248	0.948	8.784	8.026	1.972	7.304	1.000	0.031	0.032	0.937	-0.001
PENALTY TO LIVERPOOL	live events	0.569	0.590	0.630	67.488	90.939	0.006	0.101	1.000	9.038	8.160	2.582	7.272	1.000	0.345	0.038	0.618	-0.454
#penguinawarenessday	commemoratives	0.762	0.782	0.203	101.045	78.800	0.000	0.070	0.985	9.576	9.191	4.334	6.734	1.000	0.248	0.082	0.669	-0.244
Per Mertesacker	news	0.933	0.874	1.647	90.625	88.770	0.179	0.157	0.944	9.220	9.011	4.056	8.459	1.000	0.015	0.171	0.814	0.355
#pervertamovie	group interest	0.802	0.991	0.526	99.095	136.698	0.004	0.134	0.978	8.753	8.449	3.626	6.828	1.000	0.008	0.043	0.949	0.116
#Peston	group interest	0.243	1.000	1.014	40.027	85.732	0.038	0.005	0.997	7.456	5.295	1.128	8.770	1.000	0.091	0.041	0.869	-0.056
Peter Mandelson	live events	0.949	0.902	2.758	109.444	84.434	0.423	0.080	0.976	9.078	8.954	4.782	8.910	1.000	0.058	0.106	0.836	0.133
#PFF17	live events	0.729	0.772	0.558	104.593	81.210	0.049	0.207	0.967	9.168	8.655	3.509	8.539	1.000	0.040	0.054	0.905	0.023
Phil Jones	live events	0.645	0.707	2.124	88.083	131.426	0.091	0.174	0.946	7.547	7.190	4.747	9.462	1.000	0.028	0.095	0.877	0.161
Phil Neville	live events	0.496	0.533	0.325	88.046	90.667	0.125	0.123	0.966	9.342	8.287	4.445	8.166	1.000	0.059	0.055	0.886	-0.012
Philippe Coutinho	news	0.342	0.460	0.226	73.490	80.053	0.090	0.040	1.008	9.448	7.817	4.170	8.628	1.000	0.173	0.067	0.760	-0.200
#PhilosophersMovies	group interest	0.868	0.916	0.171	107.971	103.203	0.003	0.229	0.587	9.079	8.943	3.495	6.936	1.000	0.006	0.016	0.978	0.025
Piers Morgan	group interest	0.442	0.495	1.013	46.893	100.937	0.038	0.009	1.000	6.481	4.217	1.107	8.016	1.000	0.058	0.041	0.901	-0.012
#pifdigital	live events	0.859	0.874	0.028	104.285	80.617	0.063	0.106	0.947	9.553	9.348	4.096	7.720	1.000	0.128	0.044	0.829	-0.225
#Plasco	news	0.446	0.505	1.267	92.990	105.789	0.073	0.347	0.914	5.906	5.732	3.126	9.285	1.000	0.011	0.142	0.847	0.317
#PLTonight	group interest	0.884	0.909	2.701	109.066	133.025	0.000	0.303	1.004	7.853	7.608	4.342	7.981	1.000	0.203	0.051	0.746	-0.362
#PLYLIV	live events	0.276	0.350	1.130	84.713	87.163	0.073	0.008	0.992	9.226	7.614	2.061	9.003	1.000	0.058	0.159	0.783	0.275
#PMQs	group interest	0.782	0.820	1.313	71.834	88.014	0.185	0.049	0.981	8.895	8.409	2.592	8.134	1.000	0.018	0.069	0.913	0.099
#PoemsAboutTrumpAndMay	group interest	0.900	0.908	1.775	103.609	82.708	0.118	0.151	0.957	9.158	8.994	4.349	9.312	1.000	0.078	0.082	0.841	0.033
#PointlessCelebrities	live events	0.911	0.808	1.047	112.155	151.840	0.052	0.014	1.000	7.572	7.340	1.393	7.998	1.000	0.034	0.180	0.786	0.326
Pokemon Duel	group interest	0.478	0.560	1.571	100.080	83.272	0.090	0.077	0.956	8.959	8.477	3.097	7.949	1.000	0.062	0.115	0.823	0.163
Police Taser	news	0.389	0.433	0.510	79.158	131.466	0.053	0.713	0.640	8.779	7.465	4.394	7.677	1.000	0.058	0.122	0.821	0.183
Poppy Widdison	news	0.772	0.772	0.086	86.316	82.228	0.043	0.841	0.889	9.491	9.099	5.218	6.479	1.000	0.079	0.018	0.902	-0.157
#portraitartistoftheyear	live events	0.155	0.857	0.165	73.561	81.424	0.020	0.927	0.925	9.395	6.840	5.892	6.117	1.000	0.369	0.006	0.625	-0.730
Power Rangers	group interest	0.390	0.997	1.304	97.092	93.456	0.072	0.152	0.980	8.688	7.500	3.093	8.956	1.000	0.024	0.143	0.833	0.249
#PPLCharityGala	live events	0.354	0.371	0.150	68.600	136.183	0.075	0.500	0.933	8.814	7.339	4.748	7.934	1.000	0.041	0.081	0.878	0.077
#PrayForEllen	group interest	0.612	0.716	1.393	95.924	83.226	0.003	0.162	0.947	8.401	7.877	3.505	8.734	1.000	0.009	0.257	0.734	0.518
#presidentfart	news	0.818	0.847	1.271	96.335	192.982	0.029	0.024	0.994	7.839	7.597	2.506	7.505	1.000	0.117	0.101	0.782	-0.105
Press Secretary	news	0.883	0.997	2.486	99.400	93.811	0.011	0.049	0.980	9.096	8.937	3.335	6.699	1.000	0.015	0.067	0.918	0.174
#Pressconference	news	0.885	0.900	0.090	105.662	84.246	0.046	0.369	1.064	9.530	9.320	4.891	8.148	1.000	0.113	0.030	0.857	-0.213
Prince Harry	group interest	0.739	0.769	1.671	107.879	82.751	0.093	0.073	0.950	9.433	9.124	4.204	8.227	1.000	0.076	0.078	0.845	-0.021
Principality Stadium	news	0.792	0.817	0.193	104.982	84.674	0.033	0.195	0.982	8.942	8.656	5.873	8.020	1.000	0.017	0.136	0.847	0.363
#productoftheyear	live events	0.561	0.598	0.212	90.427	83.273	0.035	0.629	0.659	8.834	8.206	5.972	7.685	1.000	0.007	0.100	0.893	0.225
#producttank	live events	0.391	0.418	1.332	78.247	88.968	0.048	0.064	0.971	6.374	6.801	3.403	9.091	1.000	0.016	0.287	0.698	0.540
Promising Run	live events	0.260	0.347	1.360	95.657	137.269	0.054	0.219	0.975	5.697	5.670	3.020	9.447	1.000	0.025	0.088	0.887	0.151
#ProudOfLouis	live events	0.391	0.461	0.235	101.713	96.414	0.052	0.183	0.901	9.109	7.905	6.343	9.731	1.000	0.031	0.217	0.751	0.432
#QPRFUL	live events	0.809	0.817	1.430	63.387	141.643	0.021	0.034	0.889	7.535	7.062	2.934	7.524	1.000	0.010	0.150	0.841	0.264
#QSchool	live events	0.472	0.549	1.467	84.857	88.496	0.095	0.164	0.979	8.565	7.525	3.128	9.358	1.000	0.057	0.123	0.819	0.152
Quamari Barnes	commemoratives	0.478	0.702	1.098	98.495	91.202	0.030	0.145	0.995	6.246	6.579	1.788	9.346	1.000	0.006	0.066	0.928	0.136
Race Relations Advisor	news	0.802	0.822	0.160	106.168	84.969	0.010	0.224	0.774	9.244	9.059	3.020	7.517	1.000	0.245	0.036	0.719	-0.574
#RaceofChampions	live events	0.802	0.815	0.055	100.650	83.510	0.007	0.838	0.983	9.555	9.291	4.914	5.752	1.000	0.137	0.019	0.844	-0.283
Rachael Heyhoe Flint	news	0.228	0.290	1.761	69.103	123.066	0.070	0.059	0.993	7.472	6.399	3.435	8.766	1.000	0.067	0.131	0.802	0.124
Rafa Benitez	news	0.757	0.812	0.150	96.584	83.910	0.000	0.434	0.997	9.221	8.799	4.961	8.000	1.000	0.079	0.114	0.807	0.057
Rafa Nadal	live events	0.447	0.472	0.860	96.963	104.006	0.106	0.612	0.786	7.450	7.086	3.810	8.686	1.000	0.029	0.125	0.846	0.217
Reading 1-0 Fulham	live events	0.837	0.845	1.271	108.233	259.705	0.054	0.101	0.457	7.738	7.463	3.598	7.093	1.000	0.024	0.133	0.843	0.340
#ReadYourWorld	commemoratives	0.485	0.661	0.818	95.552	101.961	0.003	0.479	0.982	8.917	8.275	4.272	7.156	1.000	0.063	0.042	0.895	-0.045
#ReasonsIAintInARelationship	group interest	0.612	0.676	1.802	89.879	86.946	0.067	0.743	0.892	7.955	7.438	5.199	8.633	1.000	0.007	0.172	0.821	0.360
RED CARD	live events	0.791	0.832	1.021	91.631	88.563	0.063	0.013	0.997	9.168	8.897	1.232	7.844	1.000	0.079	0.107	0.813	0.099
#RedneckAMovie	group interest	0.435	0.541	0.293	77.681	89.454	0.084	0.293	1.008	9.491	8.318	6.644	9.031	1.000	0.053	0.071	0.875	0.018
Reece Oxford	news	0.342	0.390	1.042	44.936	89.955	0.024	0.011	1.000	8.346	6.157	1.387	8.978	1.000	0.052	0.045	0.903	-0.009
#RenameMillionWomenMarch	group interest	0.744	0.764	0.234	97.931	86.094	0.056	0.226	0.985	9.017	8.473	4.562	7.122	1.000	0.010	0.106	0.884	0.213
